epoch;batch;time;data;learning_rate;loss;pearson_correlation
1;191;0.619;0.0;9e-07;1.05429;0.219
1;192;0.621;0.001;9e-07;0.67458;0.222
1;193;0.614;0.001;1e-06;0.9149;0.223
1;194;0.623;0.0;1e-06;1.29474;0.222
1;195;0.624;0.0;1e-06;0.79096;0.222
1;196;0.62;0.0;1e-06;0.97224;0.223
1;197;0.621;0.0;1e-06;0.7448;0.223
1;198;0.62;0.0;1e-06;0.78813;0.223
1;199;0.623;0.0;1e-06;0.87704;0.223
1;200;0.618;0.001;1e-06;0.90518;0.224
1;201;0.62;0.0;1e-06;1.02494;0.225
1;202;0.612;0.0;1e-06;0.89259;0.225
2;0;0.311;0.036;1e-06;0.8486;0.37
2;1;0.607;0.001;0.0;0.89935;0.48
2;2;0.619;0.001;0.0;0.76943;0.374
2;3;0.611;0.0;0.0;0.95955;0.366
2;4;0.621;0.0;0.0;0.97681;0.349
2;5;0.616;0.0;0.0;0.8655;0.35
2;6;0.626;0.0;0.0;0.80614;0.383
2;7;0.614;0.0;0.0;0.99241;0.361
2;8;0.62;0.0;0.0;0.71305;0.371
2;9;0.619;0.001;0.0;0.80471;0.381
2;10;0.619;0.001;1e-07;0.85405;0.375
2;11;0.618;0.001;1e-07;0.73928;0.388
2;12;0.616;0.0;1e-07;0.78194;0.383
2;13;0.622;0.0;1e-07;1.09635;0.368
2;14;0.612;0.0;1e-07;1.02877;0.368
2;15;0.62;0.0;1e-07;0.99345;0.371
2;16;0.62;0.001;1e-07;0.84441;0.371
2;17;0.62;0.001;1e-07;0.79603;0.373
2;18;0.622;0.001;1e-07;0.86603;0.377
2;19;0.612;0.001;1e-07;1.17879;0.362
2;20;0.617;0.001;1e-07;0.91058;0.369
2;21;0.618;0.0;1e-07;0.89383;0.367
2;22;0.612;0.001;1e-07;1.01712;0.358
2;23;0.619;0.0;1e-07;0.67816;0.36
2;24;0.619;0.0;1e-07;0.81649;0.362
2;25;0.618;0.0;1e-07;0.89363;0.36
2;26;0.616;0.0;1e-07;0.87654;0.355
2;27;0.617;0.001;1e-07;1.03868;0.36
2;28;0.619;0.0;1e-07;0.86623;0.362
2;29;0.619;0.0;1e-07;0.80944;0.353
2;30;0.623;0.001;2e-07;0.76677;0.359
2;31;0.62;0.001;2e-07;0.86127;0.359
2;32;0.615;0.0;2e-07;1.03981;0.363
2;33;0.621;0.0;2e-07;0.7867;0.369
2;34;0.62;0.001;2e-07;0.8002;0.379
2;35;0.622;0.0;2e-07;0.76431;0.379
2;36;0.618;0.0;2e-07;1.21542;0.376
2;37;0.621;0.001;2e-07;0.8995;0.373
2;38;0.618;0.001;2e-07;0.81133;0.373
2;39;0.626;0.001;2e-07;1.11752;0.369
2;40;0.615;0.001;2e-07;0.57986;0.379
2;41;0.616;0.0;2e-07;0.79424;0.381
2;42;0.62;0.0;2e-07;0.72625;0.381
2;43;0.619;0.0;2e-07;0.91029;0.385
2;44;0.618;0.001;2e-07;0.87158;0.391
2;45;0.622;0.0;2e-07;0.85385;0.387
2;46;0.62;0.0;2e-07;0.83279;0.387
2;47;0.62;0.0;2e-07;0.75031;0.39
2;48;0.618;0.0;2e-07;0.70289;0.391
2;49;0.619;0.001;2e-07;1.08202;0.386
2;50;0.621;0.001;3e-07;0.90015;0.385
2;51;0.622;0.0;3e-07;0.83746;0.387
2;52;0.615;0.0;3e-07;0.9899;0.386
2;53;0.62;0.0;3e-07;0.84755;0.387
2;54;0.619;0.0;3e-07;0.95078;0.386
2;55;0.62;0.001;3e-07;0.67117;0.387
2;56;0.622;0.0;3e-07;0.89404;0.387
2;57;0.618;0.0;3e-07;0.90967;0.386
2;58;0.619;0.0;3e-07;0.8109;0.392
2;59;0.622;0.0;3e-07;0.7036;0.394
2;60;0.619;0.0;3e-07;0.92281;0.397
2;61;0.622;0.001;3e-07;0.65751;0.4
2;62;0.62;0.0;3e-07;0.62034;0.402
2;63;0.618;0.001;3e-07;0.93315;0.403
2;64;0.625;0.0;3e-07;0.9924;0.4
2;65;0.618;0.001;3e-07;0.77295;0.402
2;66;0.621;0.001;3e-07;0.59685;0.404
2;67;0.618;0.001;3e-07;0.64438;0.404
2;68;0.62;0.001;3e-07;0.97833;0.402
2;69;0.619;0.0;3e-07;0.8448;0.403
2;70;0.623;0.001;3e-07;0.3808;0.407
2;71;0.619;0.0;4e-07;1.05395;0.404
2;72;0.622;0.0;4e-07;0.78793;0.405
2;73;0.615;0.001;4e-07;1.22655;0.401
2;74;0.628;0.0;4e-07;0.75751;0.403
2;75;0.617;0.0;4e-07;0.78403;0.404
2;76;0.62;0.0;4e-07;0.97657;0.401
2;77;0.624;0.001;4e-07;1.06185;0.403
2;78;0.617;0.0;4e-07;1.04909;0.402
2;79;0.616;0.001;4e-07;0.91628;0.401
2;80;0.621;0.001;4e-07;0.86045;0.402
2;81;0.62;0.0;4e-07;0.83854;0.399
2;82;0.622;0.0;4e-07;0.76408;0.399
2;83;0.622;0.0;4e-07;0.82003;0.399
2;84;0.621;0.001;4e-07;1.1655;0.396
2;85;0.618;0.0;4e-07;0.90937;0.395
2;86;0.621;0.0;4e-07;0.66331;0.396
2;87;0.62;0.0;4e-07;0.94084;0.395
2;88;0.623;0.0;4e-07;0.80256;0.394
2;89;0.616;0.0;4e-07;0.66761;0.394
2;90;0.619;0.001;4e-07;0.87785;0.396
2;91;0.621;0.0;5e-07;0.72593;0.397
2;92;0.619;0.001;5e-07;0.79032;0.398
2;93;0.614;0.001;5e-07;0.93832;0.398
2;94;0.621;0.0;5e-07;0.75207;0.398
2;95;0.619;0.001;5e-07;1.01281;0.398
2;96;0.625;0.001;5e-07;0.81396;0.396
2;97;0.618;0.001;5e-07;0.94199;0.395
2;98;0.616;0.001;5e-07;0.70452;0.396
2;99;0.619;0.0;5e-07;0.75657;0.395
2;100;0.624;0.001;5e-07;0.82304;0.396
2;101;0.616;0.001;5e-07;0.73845;0.396
2;102;0.624;0.0;5e-07;0.88248;0.393
2;103;0.62;0.001;5e-07;0.75671;0.394
2;104;0.618;0.0;5e-07;0.82329;0.394
2;105;0.621;0.0;5e-07;0.98767;0.393
2;106;0.622;0.001;5e-07;0.91401;0.395
2;107;0.616;0.0;5e-07;0.68469;0.396
2;108;0.62;0.0;5e-07;0.89234;0.395
2;109;0.621;0.001;5e-07;0.75674;0.394
2;110;0.612;0.001;5e-07;0.72366;0.393
2;111;0.617;0.0;6e-07;1.05976;0.393
2;112;0.615;0.0;6e-07;1.09161;0.391
2;113;0.617;0.001;6e-07;1.23739;0.388
2;114;0.62;0.0;6e-07;0.67146;0.389
2;115;0.62;0.0;6e-07;0.80887;0.39
2;116;0.617;0.0;6e-07;0.8267;0.389
2;117;0.62;0.0;6e-07;0.77125;0.391
2;118;0.619;0.0;6e-07;0.81266;0.391
2;119;0.623;0.001;6e-07;0.7543;0.392
2;120;0.611;0.001;6e-07;0.72148;0.393
2;121;0.621;0.0;6e-07;0.80595;0.394
2;122;0.623;0.001;6e-07;0.638;0.396
2;123;0.617;0.0;6e-07;0.82206;0.396
2;124;0.622;0.001;6e-07;0.75159;0.397
2;125;0.624;0.0;6e-07;0.92587;0.396
2;126;0.615;0.0;6e-07;0.84512;0.395
2;127;0.62;0.0;6e-07;0.74245;0.395
