epoch;batch;time;data;learning_rate;loss;pearson_correlation
2;126;0.62;0.0;6e-07;1.12693;0.228
2;127;0.616;0.0;6e-07;0.93005;0.228
2;128;0.621;0.0;6e-07;0.82283;0.228
2;129;0.621;0.0;6e-07;0.86577;0.229
2;130;0.618;0.001;6e-07;0.92751;0.231
2;131;0.624;0.0;7e-07;0.84124;0.231
2;132;0.617;0.0;7e-07;0.99825;0.229
2;133;0.611;0.001;7e-07;0.90941;0.229
2;134;0.62;0.0;7e-07;0.97015;0.231
2;135;0.618;0.0;7e-07;1.03178;0.231
2;136;0.616;0.0;7e-07;0.87706;0.232
2;137;0.619;0.001;7e-07;1.11231;0.233
2;138;0.618;0.0;7e-07;1.05537;0.233
2;139;0.62;0.0;7e-07;0.84792;0.234
2;140;0.621;0.001;7e-07;1.11849;0.233
2;141;0.615;0.001;7e-07;1.11729;0.234
2;142;0.622;0.0;7e-07;0.72214;0.236
2;143;0.618;0.001;7e-07;0.70755;0.237
2;144;0.618;0.001;7e-07;0.82289;0.237
2;145;0.618;0.0;7e-07;0.87801;0.237
2;146;0.618;0.0;7e-07;1.09158;0.236
2;147;0.62;0.0;7e-07;1.1913;0.236
2;148;0.615;0.0;7e-07;0.6943;0.238
2;149;0.613;0.0;7e-07;1.12345;0.238
2;150;0.622;0.001;7e-07;0.86694;0.237
2;151;0.621;0.001;7e-07;0.923;0.238
2;152;0.617;0.0;8e-07;1.04869;0.236
2;153;0.622;0.0;8e-07;0.8356;0.238
2;154;0.617;0.0;8e-07;1.10403;0.237
2;155;0.616;0.0;8e-07;0.95557;0.237
2;156;0.62;0.0;8e-07;0.894;0.236
2;157;0.625;0.0;8e-07;1.15184;0.236
2;158;0.611;0.001;8e-07;0.94551;0.234
2;159;0.622;0.0;8e-07;0.76727;0.234
2;160;0.612;0.001;8e-07;0.75939;0.234
2;161;0.62;0.0;8e-07;0.81114;0.234
2;162;0.62;0.0;8e-07;1.09366;0.233
2;163;0.619;0.001;8e-07;0.89046;0.234
2;164;0.619;0.001;8e-07;0.83194;0.235
2;165;0.617;0.001;8e-07;1.04527;0.234
2;166;0.621;0.0;8e-07;0.88759;0.233
2;167;0.612;0.0;8e-07;1.07116;0.234
2;168;0.619;0.0;8e-07;1.2249;0.233
2;169;0.622;0.0;8e-07;0.98954;0.233
2;170;0.613;0.001;8e-07;1.10043;0.232
2;171;0.617;0.0;8e-07;1.19316;0.232
2;172;0.619;0.0;9e-07;0.65215;0.233
2;173;0.611;0.0;9e-07;0.79681;0.232
2;174;0.626;0.0;9e-07;0.86766;0.232
2;175;0.611;0.0;9e-07;0.73944;0.233
2;176;0.625;0.0;9e-07;0.98178;0.233
2;177;0.608;0.001;9e-07;0.68082;0.233
2;178;0.618;0.001;9e-07;0.8875;0.232
2;179;0.622;0.001;9e-07;0.78907;0.233
2;180;0.611;0.0;9e-07;0.78808;0.234
2;181;0.612;0.0;9e-07;0.96508;0.233
2;182;0.621;0.0;9e-07;0.77843;0.234
2;183;0.614;0.0;9e-07;0.84361;0.237
2;184;0.616;0.001;9e-07;1.05551;0.237
2;185;0.618;0.0;9e-07;0.82311;0.237
2;186;0.615;0.0;9e-07;0.86058;0.237
2;187;0.621;0.001;9e-07;0.94903;0.238
2;188;0.615;0.001;9e-07;0.97683;0.238
2;189;0.613;0.0;9e-07;0.92455;0.238
2;190;0.614;0.001;9e-07;0.98759;0.239
2;191;0.624;0.0;9e-07;0.99485;0.239
2;192;0.612;0.0;1e-06;0.80659;0.238
2;193;0.614;0.001;1e-06;0.62074;0.239
2;194;0.62;0.001;1e-06;0.88947;0.237
2;195;0.62;0.001;1e-06;1.38792;0.235
2;196;0.614;0.0;1e-06;0.89251;0.236
2;197;0.626;0.001;1e-06;0.85555;0.237
2;198;0.605;0.001;1e-06;0.8344;0.237
2;199;0.618;0.001;1e-06;0.81227;0.238
2;200;0.617;0.001;1e-06;1.04643;0.237
2;201;0.618;0.0;1e-06;0.77255;0.238
2;202;0.607;0.0;1e-06;0.78467;0.239
3;0;0.352;0.04;1e-06;1.04374;0.195
3;1;0.59;0.001;0.0;0.87269;0.251
3;2;0.619;0.001;0.0;1.08842;0.179
3;3;0.605;0.001;0.0;0.62308;0.199
3;4;0.619;0.001;0.0;1.15659;0.193
3;5;0.617;0.001;0.0;1.07503;0.202
3;6;0.621;0.001;0.0;0.73674;0.229
3;7;0.612;0.0;0.0;0.99652;0.25
3;8;0.615;0.001;0.0;0.95115;0.26
3;9;0.614;0.0;1e-07;1.19551;0.256
3;10;0.617;0.001;1e-07;1.09092;0.239
3;11;0.615;0.001;1e-07;1.1597;0.229
3;12;0.616;0.0;1e-07;1.11293;0.206
3;13;0.617;0.001;1e-07;1.15957;0.203
3;14;0.615;0.0;1e-07;0.63351;0.216
3;15;0.62;0.0;1e-07;0.92304;0.229
3;16;0.616;0.0;1e-07;1.12035;0.231
3;17;0.619;0.0;1e-07;1.01819;0.242
3;18;0.62;0.0;1e-07;0.82364;0.248
3;19;0.622;0.0;1e-07;0.94211;0.241
3;20;0.618;0.001;1e-07;0.74349;0.24
3;21;0.616;0.001;1e-07;1.02622;0.237
3;22;0.629;0.001;1e-07;0.72595;0.243
3;23;0.609;0.0;1e-07;0.86725;0.254
3;24;0.621;0.001;1e-07;0.73134;0.26
3;25;0.621;0.0;1e-07;0.6029;0.26
3;26;0.621;0.0;1e-07;0.85957;0.26
3;27;0.619;0.0;1e-07;1.01658;0.255
3;28;0.623;0.0;1e-07;0.91113;0.26
3;29;0.614;0.0;2e-07;0.86302;0.262
3;30;0.624;0.0;2e-07;0.89036;0.249
3;31;0.622;0.0;2e-07;0.7178;0.256
3;32;0.619;0.0;2e-07;1.09695;0.251
3;33;0.627;0.0;2e-07;1.0619;0.253
3;34;0.614;0.0;2e-07;0.74122;0.255
3;35;0.621;0.0;2e-07;0.90081;0.254
3;36;0.621;0.001;2e-07;0.78805;0.261
3;37;0.62;0.0;2e-07;0.92317;0.259
3;38;0.625;0.0;2e-07;1.13983;0.261
3;39;0.617;0.0;2e-07;0.86785;0.257
3;40;0.623;0.001;2e-07;0.98769;0.258
3;41;0.616;0.001;2e-07;0.83007;0.261
3;42;0.624;0.001;2e-07;0.88694;0.259
3;43;0.62;0.001;2e-07;0.82866;0.261
3;44;0.628;0.0;2e-07;1.28586;0.253
3;45;0.612;0.001;2e-07;0.82179;0.255
3;46;0.622;0.0;2e-07;0.75911;0.254
3;47;0.623;0.0;2e-07;0.89811;0.254
3;48;0.62;0.0;2e-07;0.98311;0.254
3;49;0.628;0.0;3e-07;1.08365;0.25
3;50;0.614;0.001;3e-07;0.75553;0.259
3;51;0.614;0.0;3e-07;1.03082;0.255
3;52;0.63;0.0;3e-07;0.8694;0.259
3;53;0.616;0.0;3e-07;0.86766;0.257
3;54;0.626;0.0;3e-07;1.07003;0.253
3;55;0.622;0.001;3e-07;0.76754;0.256
3;56;0.613;0.001;3e-07;0.89502;0.259
3;57;0.621;0.0;3e-07;0.91505;0.26
3;58;0.621;0.0;3e-07;1.00002;0.253
3;59;0.621;0.001;3e-07;0.80673;0.255
3;60;0.621;0.001;3e-07;0.90466;0.254
3;61;0.62;0.001;3e-07;0.99557;0.252
3;62;0.621;0.0;3e-07;0.93866;0.252
3;63;0.626;0.001;3e-07;0.9623;0.252
3;64;0.617;0.001;3e-07;1.08753;0.249
3;65;0.62;0.0;3e-07;0.86665;0.247
3;66;0.619;0.001;3e-07;0.94225;0.249
3;67;0.619;0.0;3e-07;0.75509;0.248
3;68;0.624;0.0;3e-07;0.92002;0.249
3;69;0.621;0.001;3e-07;1.01485;0.248
3;70;0.622;0.001;4e-07;0.9217;0.248
3;71;0.616;0.001;4e-07;1.21638;0.242
3;72;0.617;0.0;4e-07;0.98456;0.243
3;73;0.623;0.0;4e-07;0.73417;0.247
3;74;0.617;0.0;4e-07;1.02574;0.245
3;75;0.626;0.0;4e-07;0.8727;0.248
3;76;0.618;0.0;4e-07;1.36638;0.245
3;77;0.617;0.001;4e-07;0.85426;0.246
3;78;0.627;0.0;4e-07;1.29859;0.246
3;79;0.615;0.001;4e-07;0.86761;0.246
3;80;0.622;0.001;4e-07;0.75263;0.25
3;81;0.617;0.001;4e-07;0.74176;0.25
3;82;0.621;0.0;4e-07;0.82124;0.251
3;83;0.623;0.001;4e-07;0.97655;0.251
3;84;0.618;0.0;4e-07;1.07573;0.253
3;85;0.619;0.001;4e-07;0.83383;0.253
3;86;0.62;0.0;4e-07;0.9951;0.254
3;87;0.621;0.0;4e-07;0.88545;0.256
3;88;0.614;0.0;4e-07;0.97937;0.257
3;89;0.62;0.001;4e-07;0.74867;0.259
3;90;0.619;0.001;5e-07;0.88414;0.259
3;91;0.619;0.0;5e-07;0.8298;0.259
3;92;0.626;0.0;5e-07;0.91634;0.259
3;93;0.613;0.0;5e-07;0.72126;0.26
3;94;0.617;0.0;5e-07;0.74277;0.264
3;95;0.622;0.0;5e-07;0.76813;0.265
3;96;0.617;0.001;5e-07;0.84071;0.266
3;97;0.622;0.0;5e-07;1.08981;0.264
3;98;0.617;0.0;5e-07;0.80221;0.265
3;99;0.63;0.0;5e-07;0.63618;0.269
3;100;0.614;0.001;5e-07;0.93638;0.268
3;101;0.617;0.0;5e-07;0.98092;0.266
3;102;0.62;0.001;5e-07;0.72103;0.266
3;103;0.614;0.0;5e-07;0.98914;0.268
3;104;0.624;0.0;5e-07;1.15959;0.269
3;105;0.622;0.001;5e-07;1.09954;0.269
3;106;0.614;0.0;5e-07;0.92596;0.269
3;107;0.617;0.0;5e-07;0.93;0.271
3;108;0.622;0.0;5e-07;0.8995;0.27
3;109;0.617;0.0;5e-07;0.75667;0.272
3;110;0.62;0.001;6e-07;0.89017;0.273
3;111;0.618;0.0;6e-07;0.86403;0.275
3;112;0.624;0.0;6e-07;0.87792;0.274
3;113;0.615;0.0;6e-07;0.9726;0.272
3;114;0.62;0.0;6e-07;1.20132;0.273
3;115;0.621;0.0;6e-07;1.04581;0.274
3;116;0.618;0.001;6e-07;0.76825;0.273
3;117;0.623;0.0;6e-07;0.87573;0.273
3;118;0.614;0.0;6e-07;1.08902;0.272
3;119;0.624;0.0;6e-07;1.04229;0.274
3;120;0.615;0.001;6e-07;1.19327;0.27
3;121;0.621;0.001;6e-07;0.70451;0.272
3;122;0.616;0.0;6e-07;0.90882;0.273
3;123;0.623;0.0;6e-07;0.72184;0.273
3;124;0.613;0.0;6e-07;1.07874;0.272
3;125;0.619;0.0;6e-07;0.92304;0.272
3;126;0.615;0.0;6e-07;0.86869;0.272
3;127;0.62;0.0;6e-07;0.94064;0.27
3;128;0.619;0.0;6e-07;1.14234;0.267
3;129;0.621;0.0;6e-07;0.82716;0.266
3;130;0.614;0.0;7e-07;0.7261;0.268
3;131;0.618;0.0;7e-07;0.74353;0.268
3;132;0.617;0.0;7e-07;0.64478;0.27
3;133;0.616;0.0;7e-07;0.91658;0.27
3;134;0.623;0.001;7e-07;0.88797;0.27
3;135;0.615;0.001;7e-07;0.67897;0.271
3;136;0.615;0.0;7e-07;1.03857;0.271
3;137;0.617;0.0;7e-07;0.91963;0.271
3;138;0.617;0.0;7e-07;0.95173;0.271
3;139;0.622;0.0;7e-07;1.20116;0.271
3;140;0.614;0.001;7e-07;0.97908;0.272
3;141;0.62;0.0;7e-07;0.86948;0.271
3;142;0.622;0.001;7e-07;0.86247;0.272
3;143;0.611;0.0;7e-07;0.92785;0.273
3;144;0.62;0.0;7e-07;0.77257;0.273
3;145;0.624;0.0;7e-07;0.69907;0.273
3;146;0.613;0.0;7e-07;0.97377;0.274
3;147;0.616;0.0;7e-07;0.98028;0.272
3;148;0.622;0.0;7e-07;1.13686;0.272
3;149;0.616;0.0;7e-07;1.07788;0.272
3;150;0.617;0.001;7e-07;0.94377;0.27
3;151;0.615;0.0;8e-07;1.31822;0.27
3;152;0.618;0.0;8e-07;0.68523;0.27
3;153;0.615;0.0;8e-07;0.99636;0.271
3;154;0.623;0.0;8e-07;0.98344;0.272
3;155;0.611;0.0;8e-07;0.63256;0.273
3;156;0.615;0.001;8e-07;0.88336;0.272
3;157;0.617;0.0;8e-07;0.80859;0.274
3;158;0.617;0.0;8e-07;0.98275;0.275
3;159;0.622;0.0;8e-07;1.1902;0.277
3;160;0.626;0.0;8e-07;0.88996;0.277
3;161;0.618;0.0;8e-07;0.7989;0.278
3;162;0.617;0.001;8e-07;0.72403;0.278
3;163;0.619;0.0;8e-07;0.96761;0.279
3;164;0.609;0.0;8e-07;0.9638;0.279
3;165;0.621;0.0;8e-07;0.99151;0.28
3;166;0.616;0.0;8e-07;1.03007;0.282
3;167;0.619;0.0;8e-07;0.63962;0.282
3;168;0.615;0.001;8e-07;1.06858;0.282
3;169;0.624;0.0;8e-07;0.80149;0.282
3;170;0.612;0.001;8e-07;1.03013;0.28
3;171;0.621;0.0;9e-07;0.83629;0.281
3;172;0.613;0.0;9e-07;0.8492;0.281
3;173;0.625;0.0;9e-07;0.87787;0.284
3;174;0.616;0.0;9e-07;0.82681;0.285
3;175;0.613;0.0;9e-07;0.78122;0.285
3;176;0.617;0.0;9e-07;1.0082;0.286
3;177;0.615;0.0;9e-07;0.87357;0.287
3;178;0.619;0.001;9e-07;0.83354;0.287
3;179;0.622;0.0;9e-07;0.92139;0.286
3;180;0.612;0.001;9e-07;0.93457;0.286
3;181;0.624;0.0;9e-07;0.82905;0.287
3;182;0.613;0.001;9e-07;0.90273;0.287
3;183;0.625;0.001;9e-07;0.77292;0.288
3;184;0.609;0.0;9e-07;0.99112;0.287
3;185;0.619;0.0;9e-07;0.65072;0.288
3;186;0.618;0.0;9e-07;0.76554;0.289
3;187;0.617;0.001;9e-07;0.78924;0.291
3;188;0.618;0.0;9e-07;0.75574;0.291
3;189;0.616;0.001;9e-07;0.96362;0.292
3;190;0.618;0.001;9e-07;0.95943;0.292
3;191;0.62;0.001;1e-06;1.10829;0.292
3;192;0.619;0.001;1e-06;0.6428;0.294
3;193;0.617;0.0;1e-06;0.84492;0.295
3;194;0.618;0.0;1e-06;1.0143;0.295
3;195;0.617;0.0;1e-06;1.03649;0.293
3;196;0.614;0.0;1e-06;1.21917;0.293
3;197;0.623;0.0;1e-06;1.27721;0.292
3;198;0.616;0.0;1e-06;0.73182;0.293
3;199;0.617;0.0;1e-06;0.93703;0.293
3;200;0.624;0.001;1e-06;0.91084;0.293
3;201;0.617;0.0;1e-06;1.24923;0.292
3;202;0.615;0.0;1e-06;1.03181;0.29
4;0;0.355;0.039;1e-06;0.91842;0.536
4;1;0.595;0.001;0.0;0.73592;0.408
4;2;0.617;0.0;0.0;1.03323;0.311
4;3;0.607;0.0;0.0;0.92426;0.307
4;4;0.613;0.0;0.0;0.85312;0.335
4;5;0.615;0.001;0.0;1.14978;0.297
4;6;0.609;0.0;0.0;1.10631;0.267
4;7;0.618;0.001;0.0;1.06076;0.304
4;8;0.612;0.001;1e-07;1.03855;0.304
4;9;0.61;0.001;1e-07;0.82294;0.336
4;10;0.608;0.001;1e-07;0.87043;0.349
4;11;0.611;0.0;1e-07;1.03734;0.339
4;12;0.611;0.0;1e-07;0.67527;0.331
4;13;0.615;0.0;1e-07;0.8625;0.325
4;14;0.609;0.0;1e-07;0.87723;0.335
4;15;0.618;0.0;1e-07;0.92878;0.338
4;16;0.615;0.0;1e-07;0.90996;0.333
4;17;0.622;0.0;1e-07;0.59482;0.335
4;18;0.613;0.0;1e-07;0.61402;0.341
4;19;0.615;0.0;1e-07;0.79945;0.332
4;20;0.622;0.0;1e-07;0.74459;0.34
4;21;0.615;0.0;1e-07;0.91829;0.346
4;22;0.609;0.0;1e-07;0.94279;0.352
4;23;0.62;0.001;1e-07;0.71652;0.354
4;24;0.62;0.0;1e-07;0.79349;0.364
4;25;0.623;0.001;1e-07;0.95973;0.36
4;26;0.617;0.001;1e-07;1.04387;0.353
4;27;0.621;0.0;1e-07;0.93639;0.354
4;28;0.621;0.001;2e-07;0.78249;0.357
4;29;0.62;0.001;2e-07;0.91951;0.364
4;30;0.622;0.001;2e-07;0.8277;0.366
4;31;0.621;0.0;2e-07;0.93327;0.36
4;32;0.624;0.0;2e-07;1.12853;0.359
4;33;0.625;0.001;2e-07;0.84338;0.362
4;34;0.622;0.0;2e-07;1.00734;0.365
4;35;0.626;0.0;2e-07;1.023;0.361
4;36;0.629;0.001;2e-07;0.97602;0.363
4;37;0.62;0.0;2e-07;1.15773;0.361
4;38;0.624;0.0;2e-07;0.8094;0.363
4;39;0.623;0.0;2e-07;1.03852;0.359
4;40;0.628;0.001;2e-07;0.71682;0.361
4;41;0.628;0.0;2e-07;0.72964;0.36
4;42;0.626;0.0;2e-07;0.87638;0.361
4;43;0.629;0.0;2e-07;0.86086;0.365
4;44;0.637;0.0;2e-07;0.80973;0.364
4;45;0.617;0.001;2e-07;1.23165;0.36
4;46;0.629;0.0;2e-07;1.00605;0.359
4;47;0.626;0.0;2e-07;0.88561;0.354
4;48;0.629;0.001;3e-07;0.62824;0.357
4;49;0.624;0.0;3e-07;0.788;0.36
4;50;0.633;0.001;3e-07;0.91916;0.357
4;51;0.616;0.001;3e-07;0.96774;0.353
4;52;0.628;0.001;3e-07;0.84664;0.354
4;53;0.622;0.001;3e-07;1.08554;0.353
4;54;0.626;0.0;3e-07;0.7751;0.355
4;55;0.63;0.001;3e-07;0.95851;0.349
4;56;0.619;0.001;3e-07;0.85833;0.349
4;57;0.629;0.0;3e-07;0.82715;0.351
4;58;0.621;0.001;3e-07;0.93403;0.346
4;59;0.618;0.001;3e-07;0.82544;0.349
4;60;0.623;0.001;3e-07;0.91211;0.349
4;61;0.624;0.0;3e-07;0.83035;0.35
4;62;0.619;0.001;3e-07;1.20776;0.348
4;63;0.624;0.0;3e-07;1.00663;0.35
4;64;0.617;0.0;3e-07;0.99169;0.35
4;65;0.623;0.001;3e-07;1.19999;0.347
4;66;0.622;0.0;3e-07;0.78033;0.347
4;67;0.618;0.0;3e-07;0.99008;0.348
4;68;0.619;0.0;3e-07;1.02432;0.348
4;69;0.622;0.001;4e-07;0.86394;0.348
4;70;0.628;0.001;4e-07;0.94448;0.35
4;71;0.622;0.001;4e-07;0.80851;0.35
4;72;0.613;0.001;4e-07;0.8975;0.348
4;73;0.626;0.001;4e-07;0.86895;0.348
4;74;0.618;0.001;4e-07;0.87039;0.347
4;75;0.617;0.001;4e-07;0.76208;0.348
4;76;0.622;0.0;4e-07;0.72933;0.347
4;77;0.611;0.001;4e-07;1.12991;0.347
4;78;0.62;0.0;4e-07;0.83368;0.345
4;79;0.619;0.0;4e-07;0.896;0.344
4;80;0.621;0.001;4e-07;1.08793;0.344
4;81;0.621;0.0;4e-07;0.70423;0.345
4;82;0.615;0.001;4e-07;1.0908;0.344
4;83;0.616;0.001;4e-07;0.78473;0.343
4;84;0.616;0.001;4e-07;0.95778;0.34
4;85;0.626;0.0;4e-07;0.85991;0.341
4;86;0.608;0.0;4e-07;0.55571;0.342
4;87;0.625;0.001;4e-07;0.93385;0.341
4;88;0.612;0.001;4e-07;1.00528;0.341
4;89;0.62;0.001;5e-07;0.89149;0.342
4;90;0.614;0.001;5e-07;0.66346;0.343
4;91;0.621;0.0;5e-07;0.79618;0.343
4;92;0.611;0.0;5e-07;0.7235;0.342
4;93;0.624;0.0;5e-07;0.89236;0.344
4;94;0.612;0.001;5e-07;0.89809;0.346
4;95;0.62;0.0;5e-07;0.87417;0.348
4;96;0.609;0.0;5e-07;0.85878;0.35
4;97;0.618;0.0;5e-07;1.01515;0.349
4;98;0.614;0.001;5e-07;0.80952;0.348
4;99;0.613;0.0;5e-07;0.95407;0.349
4;100;0.618;0.001;5e-07;0.82961;0.345
4;101;0.62;0.001;5e-07;1.10462;0.344
4;102;0.619;0.001;5e-07;0.64164;0.347
4;103;0.615;0.001;5e-07;0.70371;0.349
4;104;0.612;0.0;5e-07;0.77329;0.351
4;105;0.616;0.0;5e-07;0.85686;0.353
4;106;0.617;0.0;5e-07;1.22579;0.349
4;107;0.616;0.0;5e-07;0.92814;0.351
4;108;0.615;0.001;5e-07;0.82987;0.352
4;109;0.615;0.0;6e-07;1.01345;0.352
4;110;0.619;0.0;6e-07;0.87219;0.354
4;111;0.62;0.0;6e-07;0.80113;0.354
4;112;0.613;0.0;6e-07;1.35577;0.352
4;113;0.612;0.0;6e-07;0.83117;0.354
4;114;0.619;0.001;6e-07;0.89627;0.355
4;115;0.613;0.001;6e-07;0.85115;0.354
4;116;0.616;0.0;6e-07;0.90106;0.354
4;117;0.617;0.0;6e-07;0.78161;0.354
4;118;0.618;0.001;6e-07;0.8606;0.354
4;119;0.616;0.001;6e-07;0.84282;0.354
4;120;0.613;0.0;6e-07;0.90289;0.355
4;121;0.612;0.0;6e-07;1.07166;0.353
4;122;0.621;0.0;6e-07;0.68353;0.355
4;123;0.612;0.0;6e-07;0.73148;0.354
4;124;0.617;0.001;6e-07;0.94763;0.355
4;125;0.615;0.0;6e-07;0.92223;0.355
4;126;0.62;0.0;6e-07;0.95075;0.354
4;127;0.615;0.0;6e-07;1.15871;0.353
4;128;0.62;0.0;6e-07;0.98871;0.354
4;129;0.614;0.001;7e-07;0.52132;0.355
4;130;0.618;0.001;7e-07;0.86653;0.354
4;131;0.617;0.0;7e-07;1.05817;0.354
4;132;0.619;0.001;7e-07;0.83828;0.356
4;133;0.617;0.0;7e-07;0.56618;0.357
4;134;0.618;0.0;7e-07;0.95901;0.357
4;135;0.617;0.0;7e-07;0.92834;0.357
4;136;0.619;0.0;7e-07;0.88417;0.359
4;137;0.619;0.0;7e-07;0.85156;0.358
4;138;0.609;0.001;7e-07;0.99506;0.356
4;139;0.619;0.0;7e-07;0.8192;0.356
4;140;0.618;0.001;7e-07;1.08634;0.355
4;141;0.62;0.0;7e-07;0.86729;0.356
4;142;0.62;0.0;7e-07;0.86031;0.357
4;143;0.626;0.0;7e-07;0.74033;0.359
4;144;0.614;0.001;7e-07;0.86867;0.359
4;145;0.617;0.001;7e-07;0.81707;0.36
4;146;0.618;0.0;7e-07;0.9237;0.359
4;147;0.615;0.0;7e-07;0.9321;0.359
4;148;0.619;0.0;7e-07;0.66235;0.359
4;149;0.621;0.0;7e-07;0.91642;0.359
4;150;0.62;0.001;8e-07;0.80308;0.358
4;151;0.618;0.0;8e-07;0.94462;0.359
4;152;0.625;0.001;8e-07;0.7711;0.36
4;153;0.615;0.001;8e-07;1.03329;0.359
4;154;0.621;0.0;8e-07;0.95709;0.358
4;155;0.619;0.0;8e-07;0.81976;0.358
4;156;0.617;0.001;8e-07;1.03327;0.358
4;157;0.627;0.0;8e-07;1.09358;0.357
4;158;0.616;0.001;8e-07;0.91545;0.357
4;159;0.618;0.0;8e-07;0.88553;0.356
4;160;0.624;0.0;8e-07;0.77445;0.356
4;161;0.62;0.0;8e-07;0.87463;0.354
4;162;0.614;0.001;8e-07;0.86712;0.354
4;163;0.621;0.0;8e-07;0.50486;0.355
4;164;0.622;0.001;8e-07;0.7869;0.356
4;165;0.617;0.0;8e-07;0.82554;0.356
4;166;0.619;0.0;8e-07;0.66298;0.358
4;167;0.623;0.0;8e-07;0.85295;0.358
4;168;0.618;0.0;8e-07;0.72839;0.36
4;169;0.62;0.0;8e-07;0.7296;0.361
4;170;0.623;0.0;9e-07;0.96505;0.361
4;171;0.62;0.0;9e-07;0.8861;0.362
4;172;0.619;0.0;9e-07;0.88475;0.363
4;173;0.617;0.0;9e-07;0.85357;0.363
4;174;0.622;0.001;9e-07;0.96488;0.366
4;175;0.62;0.0;9e-07;0.51602;0.368
4;176;0.62;0.0;9e-07;0.61272;0.367
4;177;0.621;0.0;9e-07;0.8621;0.367
4;178;0.623;0.0;9e-07;0.8378;0.367
4;179;0.622;0.0;9e-07;0.89725;0.366
4;180;0.623;0.001;9e-07;0.89583;0.365
4;181;0.622;0.0;9e-07;0.73469;0.365
4;182;0.618;0.0;9e-07;0.73816;0.364
4;183;0.621;0.0;9e-07;0.73301;0.365
4;184;0.623;0.0;9e-07;1.11308;0.364
4;185;0.62;0.001;9e-07;0.56285;0.366
4;186;0.625;0.001;9e-07;0.64737;0.366
4;187;0.618;0.001;9e-07;0.7291;0.367
4;188;0.62;0.001;9e-07;0.81259;0.368
4;189;0.622;0.0;9e-07;0.88261;0.368
4;190;0.619;0.0;1e-06;0.60417;0.369
4;191;0.623;0.0;1e-06;0.97609;0.37
4;192;0.62;0.001;1e-06;0.70158;0.371
4;193;0.623;0.0;1e-06;0.94058;0.371
4;194;0.623;0.001;1e-06;0.89194;0.371
4;195;0.62;0.0;1e-06;0.59829;0.371
4;196;0.621;0.0;1e-06;0.95631;0.37
4;197;0.624;0.0;1e-06;0.95957;0.369
4;198;0.618;0.001;1e-06;1.00255;0.367
4;199;0.621;0.0;1e-06;0.60101;0.368
4;200;0.621;0.001;1e-06;0.90474;0.367
4;201;0.618;0.0;1e-06;0.70258;0.367
4;202;0.607;0.0;1e-06;0.98287;0.367
5;0;0.348;0.044;1e-06;0.8702;0.418
5;1;0.606;0.001;0.0;0.80891;0.385
5;2;0.621;0.0;0.0;0.8695;0.407
5;3;0.609;0.001;0.0;0.87047;0.426
5;4;0.625;0.001;0.0;1.13822;0.381
5;5;0.612;0.0;0.0;0.95719;0.368
5;6;0.621;0.0;0.0;0.93218;0.355
5;7;0.609;0.0;1e-07;0.84754;0.362
5;8;0.62;0.0;1e-07;0.72263;0.381
5;9;0.615;0.0;1e-07;0.89523;0.39
5;10;0.619;0.001;1e-07;0.88938;0.404
5;11;0.615;0.001;1e-07;0.87004;0.394
5;12;0.617;0.001;1e-07;0.72173;0.404
5;13;0.619;0.0;1e-07;0.86369;0.388
5;14;0.616;0.0;1e-07;0.99782;0.392
5;15;0.617;0.0;1e-07;0.86503;0.39
5;16;0.618;0.0;1e-07;0.86138;0.387
5;17;0.616;0.0;1e-07;0.63535;0.389
5;18;0.622;0.0;1e-07;1.00678;0.381
5;19;0.614;0.0;1e-07;0.67519;0.385
5;20;0.617;0.001;1e-07;0.86872;0.38
5;21;0.616;0.0;1e-07;0.86712;0.38
5;22;0.616;0.001;1e-07;0.83362;0.376
5;23;0.616;0.0;1e-07;0.86787;0.378
5;24;0.619;0.0;1e-07;0.85645;0.385
5;25;0.616;0.0;1e-07;0.91246;0.384
5;26;0.619;0.001;1e-07;0.92737;0.381
5;27;0.618;0.001;2e-07;0.89257;0.38
5;28;0.614;0.0;2e-07;0.57453;0.385
5;29;0.615;0.001;2e-07;0.82188;0.399
5;30;0.62;0.001;2e-07;0.63085;0.395
5;31;0.616;0.0;2e-07;0.6902;0.398
5;32;0.617;0.0;2e-07;0.80294;0.4
5;33;0.619;0.0;2e-07;1.11498;0.398
5;34;0.619;0.0;2e-07;0.73008;0.402
5;35;0.615;0.0;2e-07;0.66318;0.404
5;36;0.618;0.0;2e-07;0.60828;0.406
5;37;0.614;0.001;2e-07;0.76836;0.408
5;38;0.616;0.0;2e-07;0.94672;0.407
5;39;0.62;0.001;2e-07;0.99191;0.405
5;40;0.622;0.001;2e-07;0.97484;0.404
5;41;0.613;0.0;2e-07;0.8376;0.403
5;42;0.615;0.001;2e-07;1.02421;0.402
5;43;0.622;0.0;2e-07;1.37535;0.394
5;44;0.629;0.001;2e-07;0.79344;0.396
5;45;0.609;0.001;2e-07;0.77567;0.396
5;46;0.62;0.001;2e-07;0.76234;0.393
5;47;0.62;0.0;3e-07;0.73469;0.393
5;48;0.623;0.001;3e-07;0.89547;0.392
5;49;0.612;0.0;3e-07;0.53232;0.394
5;50;0.621;0.0;3e-07;0.85355;0.397
5;51;0.616;0.0;3e-07;0.66785;0.399
5;52;0.62;0.001;3e-07;0.99535;0.397
5;53;0.618;0.0;3e-07;0.93214;0.394
5;54;0.618;0.001;3e-07;0.62091;0.396
