epoch;batch;time;data;learning_rate;loss;pearson_correlation
1;95;0.639;0.0;5e-07;0.9325;0.209
1;96;0.649;0.001;5e-07;1.05255;0.208
1;97;0.636;0.0;5e-07;0.85196;0.208
1;98;0.644;0.0;5e-07;0.96444;0.208
1;99;0.641;0.0;5e-07;0.76934;0.211
1;100;0.642;0.001;5e-07;1.1626;0.212
1;101;0.639;0.001;5e-07;0.98411;0.212
1;102;0.645;0.0;5e-07;1.27846;0.21
1;103;0.639;0.0;5e-07;1.08921;0.209
1;104;0.644;0.001;5e-07;0.81167;0.212
1;105;0.641;0.0;5e-07;1.11986;0.21
1;106;0.64;0.001;5e-07;0.92439;0.21
1;107;0.641;0.001;5e-07;0.84954;0.211
1;108;0.64;0.001;5e-07;1.03902;0.212
1;109;0.64;0.0;5e-07;0.83052;0.212
1;110;0.639;0.001;5e-07;0.94313;0.214
1;111;0.635;0.001;5e-07;0.92227;0.215
1;112;0.642;0.0;6e-07;0.69123;0.215
1;113;0.642;0.001;6e-07;1.35532;0.213
1;114;0.639;0.001;6e-07;0.75514;0.214
1;115;0.648;0.0;6e-07;0.76902;0.214
1;116;0.631;0.001;6e-07;1.23287;0.213
1;117;0.64;0.0;6e-07;1.13885;0.212
1;118;0.64;0.0;6e-07;0.95257;0.212
1;119;0.634;0.001;6e-07;0.92805;0.215
1;120;0.641;0.001;6e-07;1.1616;0.216
1;121;0.636;0.0;6e-07;0.94844;0.217
1;122;0.642;0.001;6e-07;0.8923;0.218
1;123;0.634;0.001;6e-07;0.89871;0.22
1;124;0.639;0.0;6e-07;1.01888;0.222
1;125;0.64;0.001;6e-07;0.86843;0.223
1;126;0.633;0.0;6e-07;1.17337;0.224
1;127;0.638;0.0;6e-07;0.87613;0.224
1;128;0.64;0.0;6e-07;0.57987;0.226
1;129;0.632;0.001;6e-07;1.20137;0.226
1;130;0.638;0.001;6e-07;1.32178;0.224
1;131;0.633;0.001;6e-07;1.12374;0.223
1;132;0.639;0.0;7e-07;1.17016;0.223
1;133;0.635;0.0;7e-07;0.84233;0.223
1;134;0.647;0.001;7e-07;0.92809;0.224
1;135;0.629;0.001;7e-07;1.06118;0.224
1;136;0.643;0.0;7e-07;0.66392;0.224
1;137;0.638;0.0;7e-07;0.85076;0.225
1;138;0.638;0.0;7e-07;0.81759;0.225
1;139;0.64;0.0;7e-07;1.21318;0.223
1;140;0.639;0.001;7e-07;0.81709;0.224
1;141;0.639;0.001;7e-07;0.86353;0.224
1;142;0.645;0.0;7e-07;0.88889;0.225
1;143;0.637;0.001;7e-07;1.17463;0.226
1;144;0.631;0.0;7e-07;1.06282;0.226
1;145;0.644;0.001;7e-07;1.01105;0.225
1;146;0.637;0.001;7e-07;0.85896;0.227
1;147;0.64;0.0;7e-07;1.26187;0.225
1;148;0.639;0.0;7e-07;0.73906;0.224
1;149;0.639;0.001;7e-07;0.62769;0.227
1;150;0.642;0.001;7e-07;0.81935;0.227
1;151;0.65;0.001;7e-07;0.64166;0.229
1;152;0.625;0.0;7e-07;0.60684;0.23
1;153;0.648;0.0;8e-07;0.88328;0.231
1;154;0.635;0.001;8e-07;0.96177;0.23
1;155;0.638;0.001;8e-07;1.05945;0.229
1;156;0.643;0.0;8e-07;1.32233;0.228
1;157;0.636;0.001;8e-07;1.18443;0.227
1;158;0.644;0.0;8e-07;0.80588;0.228
1;159;0.642;0.0;8e-07;0.91519;0.229
1;160;0.635;0.001;8e-07;1.00212;0.228
1;161;0.645;0.0;8e-07;0.72302;0.23
1;162;0.641;0.0;8e-07;1.02415;0.229
1;163;0.642;0.0;8e-07;0.95492;0.228
1;164;0.642;0.0;8e-07;0.78491;0.228
1;165;0.642;0.0;8e-07;0.88006;0.229
1;166;0.644;0.001;8e-07;1.0599;0.229
1;167;0.641;0.0;8e-07;1.26629;0.227
1;168;0.641;0.0;8e-07;1.07489;0.228
1;169;0.642;0.0;8e-07;0.7735;0.228
1;170;0.643;0.0;8e-07;0.92567;0.229
1;171;0.64;0.0;8e-07;0.8599;0.229
1;172;0.642;0.001;8e-07;0.91608;0.23
1;173;0.642;0.0;9e-07;1.11026;0.229
1;174;0.641;0.001;9e-07;1.27645;0.228
1;175;0.64;0.001;9e-07;1.06745;0.227
1;176;0.649;0.0;9e-07;0.97516;0.228
1;177;0.64;0.0;9e-07;0.83789;0.229
1;178;0.643;0.0;9e-07;0.80997;0.23
1;179;0.638;0.0;9e-07;1.31616;0.229
1;180;0.645;0.001;9e-07;1.19546;0.228
1;181;0.647;0.0;9e-07;1.09503;0.228
1;182;0.638;0.0;9e-07;1.16848;0.226
1;183;0.646;0.001;9e-07;0.7346;0.227
1;184;0.644;0.001;9e-07;0.86191;0.227
1;185;0.645;0.0;9e-07;0.93736;0.228
1;186;0.643;0.001;9e-07;1.11901;0.227
1;187;0.648;0.0;9e-07;1.0712;0.227
1;188;0.633;0.0;9e-07;1.06673;0.228
1;189;0.645;0.0;9e-07;1.22348;0.227
1;190;0.642;0.001;9e-07;0.96984;0.227
1;191;0.647;0.0;9e-07;1.64864;0.225
1;192;0.659;0.0;9e-07;1.41584;0.223
1;193;0.636;0.0;1e-06;0.97108;0.224
1;194;0.644;0.001;1e-06;1.26952;0.223
1;195;0.646;0.0;1e-06;0.9861;0.222
1;196;0.637;0.0;1e-06;0.75404;0.224
1;197;0.641;0.0;1e-06;1.04686;0.224
1;198;0.647;0.001;1e-06;0.84293;0.226
1;199;0.645;0.0;1e-06;1.18897;0.225
1;200;0.644;0.001;1e-06;0.66703;0.227
1;201;0.643;0.0;1e-06;0.85292;0.228
1;202;0.629;0.0;1e-06;0.92748;0.228
2;0;0.317;0.039;1e-06;0.67384;0.362
2;1;0.63;0.001;0.0;0.76094;0.45
2;2;0.639;0.001;0.0;0.89982;0.427
2;3;0.637;0.001;0.0;0.999;0.365
2;4;0.638;0.0;0.0;0.87485;0.328
2;5;0.638;0.0;0.0;1.10229;0.303
2;6;0.634;0.0;0.0;0.97464;0.309
2;7;0.641;0.0;0.0;0.94557;0.307
2;8;0.632;0.0;0.0;1.10513;0.299
2;9;0.639;0.001;0.0;0.79276;0.309
2;10;0.637;0.001;1e-07;0.83476;0.315
2;11;0.64;0.0;1e-07;0.81338;0.311
2;12;0.641;0.0;1e-07;1.05586;0.286
2;13;0.647;0.001;1e-07;0.69064;0.301
2;14;0.626;0.0;1e-07;0.88741;0.29
2;15;0.65;0.0;1e-07;0.76784;0.3
